Node_Config Probability Error
1111100100010100101100 0.000002 0.000002
0101101110111000000100 0.000006 0.000002
0001001100111100000110 0.000002 0.000002
0001010101101010000111 0.000002 0.000002
1010001100000101111110 0.000002 0.000002
0101111111111010001010 0.000002 0.000004
1001010001101011010110 0.000002 0.000004
1000001010000111110010 0.000002 0.000002
0001110011100011110011 0.000009 0.000004
1111101010000011110010 0.000002 0.000002
0111111010101011010011 0.000008 0.000002
0111111111111000010101 0.000002 0.000002
0000110101111000001000 0.000002 0.000002
0101111011101010111000 0.000002 0.000004
0001110011100011011001 0.000002 0.000007
0101011011100011011110 0.000003 0.000008
0001111011001011010011 0.000002 0.000002
1001000000010101100101 0.000002 0.000002
1000000000000011110011 0.000003 0.000002
1111111010100011111010 0.000006 0.000002
1110000100010100110001 0.000005 0.000002
1000000100010100000001 0.000002 0.000002
1110100100011100101100 0.000002 0.000002
0110101110110101101101 0.000008 0.000002
0101111011110011011000 0.000011 0.000004
1100001011000111111111 0.000002 0.000002
0111111111101011001110 0.000002 0.000002
1100111011100011110100 0.000002 0.000002
0000011011000111111010 0.000002 0.000006
0011101100111100000100 0.000005 0.000002
1001000101011100000101 0.000002 0.000006
1000010001000011011011 0.000002 0.000002
0111111111111001001000 0.000002 0.000002
1000000001010100100101 0.000005 0.000009
1000000000001111101010 0.000002 0.000002
0110101010001110110011 0.000002 0.000002
0100011011100011011111 0.000003 0.000002
1000000011000111110111 0.000003 0.000002
1001111011100011111110 0.000003 0.000002
0101110011101010011011 0.000002 0.000006
1001000100010100101101 0.000006 0.000002
0101111011111011000001 0.000002 0.000004
1111011011000011110110 0.000002 0.000002
1000010101111100000010 0.000003 0.000004
0001010101101011001011 0.000002 0.000004
1111100100010000101001 0.000002 0.000002
1110001110001110100011 0.000005 0.000002
0001111001000011111001 0.000002 0.000004
1011110100001011000010 0.000002 0.000009
1110001010010101110100 0.000002 0.000004
1101011011000011111111 0.000003 0.000002
0101111010101010010010 0.000002 0.000004
0100001011010101111101 0.000002 0.000002
1000000000010101100000 0.000002 0.000002
1010001100011100000010 0.000005 0.000004
1000000000000111100110 0.000005 0.000002
0110111011110001011001 0.000003 0.000006
1101111010000011111000 0.000002 0.000009
0011100100111000001100 0.000005 0.000002
0101101110111100000100 0.000003 0.000002
1110000100001110000111 0.000003 0.000002
1110100110001110101010 0.000002 0.000004
0011110101101011001011 0.000002 0.000004
1010000101010101101101 0.000003 0.000002
0110000100111100000100 0.000003 0.000004
1010000000001110100110 0.000006 0.000004
0001110001110001011100 0.000002 0.000006
1100011011000111110111 0.000005 0.000002
1110001100010101101100 0.000003 0.000002
1001110001100011111100 0.000002 0.000004
1011000100001111100110 0.000002 0.000006
0111111111111000001110 0.000003 0.000008
0011110111111000000100 0.000006 0.000004
0111100110111000001000 0.000009 0.000008
0110101100111100001000 0.000011 0.000002
0100111011110000101101 0.000002 0.000002
1010001100001100000110 0.000002 0.000002
1111000100011100000101 0.000002 0.000002
1000000000000101100010 0.000002 0.000002
1000000100011100100001 0.000002 0.000002
1000000101010101000101 0.000002 0.000002
0001000100111100000011 0.000002 0.000002
0110111011100011110000 0.000002 0.000002
1001000100011100000111 0.000003 0.000002
1000000000010101110101 0.000002 0.000002
1110001010001111100110 0.000002 0.000002
1011100100111000000001 0.000002 0.000023
0111111010000011110111 0.000006 0.000009
1000001001000111110110 0.000002 0.000002
1110001010001110101010 0.000005 0.000002
0110100111111100000101 0.000002 0.000004
1100011011100011111011 0.000003 0.000002
1001000100011100000001 0.000012 0.000009
1111000100011100000000 0.000002 0.000002
0001111011100011011110 0.000002 0.000002
1110101110111100100101 0.000002 0.000006
1010000100010100010111 0.000002 0.000002
1000000100010100110001 0.000002 0.000002
0000001100111100001111 0.000005 0.000006
0001011011001011110110 0.000002 0.000002
0111111011110001011100 0.000003 0.000004
0001111111111010001100 0.000002 0.000006
1110001100010100101110 0.000003 0.000002
0001010001110001010100 0.000003 0.000002
0001100101111100000100 0.000002 0.000002
0111111011110011110100 0.000003 0.000002
1111110010000011110011 0.000005 0.000002
0110000100111100000001 0.000012 0.000007
1110111010000111111010 0.000005 0.000002
1000111011000011111110 0.000003 0.000002
1011010001000011111010 0.000005 0.000006
0011000100111100000000 0.000002 0.000004
1110000100001100001110 0.000002 0.000002
0100011011100011011110 0.000003 0.000002
1111101110101110100010 0.000002 0.000002
0011110111111000001000 0.000005 0.000004
1010001100001110100010 0.000006 0.000002
1010000100000100101010 0.000002 0.000004
0001111011101011001000 0.000002 0.000002
1110000100001111100010 0.000002 0.000002
0111111111111001011101 0.000006 0.000002
1111000000000111110010 0.000005 0.000004
1111110000000011111010 0.000002 0.000002
0110001110010100101101 0.000006 0.000002
1010000000001111100010 0.000006 0.000004
0111111111111010001110 0.000005 0.000002
1100001011010101100100 0.000002 0.000004
1001011001000011110111 0.000002 0.000006
1111100100001110101010 0.000003 0.000004
0110101010010101110101 0.000005 0.000002
1000000000001110100011 0.000008 0.000002
0010001100111100000000 0.000005 0.000002
0101111011110000011100 0.000008 0.000002
0110111011100011110010 0.000002 0.000002
1110100010001111110010 0.000003 0.000004
0101110011100011110011 0.000002 0.000002
1001000000010100110100 0.000002 0.000002
1000000100001110010110 0.000002 0.000004
1100101011010101111101 0.000002 0.000002
0110001110011100001101 0.000003 0.000002
0101111011101011001000 0.000002 0.000002
0001110001001011010010 0.000002 0.000008
1010000100000101101110 0.000002 0.000002
0111101110001110101011 0.000002 0.000007
1010000100001100101000 0.000002 0.000002
0101111011000011110000 0.000018 0.000004
0000011011100011111111 0.000006 0.000004
1000000000000111110100 0.000002 0.000002
1101111011000011111011 0.000002 0.000008
0111110011000011111101 0.000003 0.000002
1000011011101011010010 0.000002 0.000002
0011000100111100000111 0.000006 0.000002
0100111011101011010110 0.000002 0.000002
1101111011100011110100 0.000002 0.000009
0001111011110001111100 0.000005 0.000002
1110000000001111100010 0.000002 0.000004
1000000101010100111100 0.000002 0.000002
1110001010001111100010 0.000005 0.000006
0000001100111100001000 0.000002 0.000002
1111111010100011111110 0.000003 0.000004
0000001100111100000000 0.000006 0.000002
0001001000000011111111 0.000002 0.000002
1100110011000011111011 0.000002 0.000004
0110000100011100000101 0.000003 0.000011
1001010001000011010011 0.000003 0.000002
0001011101111000001101 0.000002 0.000002
0101110011100011111011 0.000009 0.000006
1011100100011000101000 0.000002 0.000004
1011000100001100000111 0.000002 0.000004
1000011011000111111011 0.000008 0.000004
1000000001010100100100 0.000006 0.000002
1000000100010100001000 0.000002 0.000002
1000000100000110100010 0.000002 0.000002
1011000000001110100010 0.000002 0.000002
0001111011101011110011 0.000005 0.000002
0110001110010100110101 0.000003 0.000002
1001110011100011110010 0.000003 0.000004
0001011001100011110011 0.000002 0.000006
0101111101111000001101 0.000002 0.000002
1001000100010100001101 0.000002 0.000010
1001001001000011111110 0.000003 0.000002
1010000100001111010010 0.000002 0.000002
1011000000000101110111 0.000002 0.000002
1001000100001100001010 0.000005 0.000004
0100111011110000011001 0.000002 0.000002
1010001100010100101100 0.000003 0.000002
1110001100011100101100 0.000006 0.000008
0110111110111100001100 0.000003 0.000004
0111100110111100001001 0.000002 0.000004
1101110001101011011000 0.000002 0.000006
1110001110110100100100 0.000002 0.000002
0000011101110100001100 0.000002 0.000002
1111000100010100100111 0.000002 0.000011
0001110011000011111101 0.000005 0.000002
1110101110011100000100 0.000002 0.000004
0001111011010001110001 0.000002 0.000002
0111100100011100000101 0.000003 0.000002
1001000000010100110000 0.000002 0.000004
1110001110011110000010 0.000002 0.000002
1010000100011101000110 0.000002 0.000002
0001011011101010010110 0.000008 0.000002
0101101010000011110001 0.000002 0.000002
0001110011000011110010 0.000009 0.000002
0110111011110011111100 0.000002 0.000002
0111110110101010011011 0.000005 0.000004
0000001100111100000010 0.000005 0.000002
0100111011110001010000 0.000002 0.000006
1011001000000111111111 0.000008 0.000002
0110111011110001111001 0.000002 0.000004
1000000100011100101100 0.000002 0.000002
1110001110011100101100 0.000002 0.000002
1010010000000111110010 0.000002 0.000004
1000111011000011111011 0.000006 0.000002
0101111011100001110010 0.000002 0.000002
0101111101111000000100 0.000003 0.000002
1110100111010100101100 0.000002 0.000002
0001110011101011010000 0.000008 0.000009
0110111111110100111001 0.000002 0.000002
0100001010010101111101 0.000003 0.000002
1000000100111100001111 0.000002 0.000002
0001110001010000111001 0.000002 0.000004
0111111111111001010100 0.000003 0.000002
1001010011000011110011 0.000014 0.000006
1010000100000111110011 0.000002 0.000002
0001010001101010001010 0.000002 0.000004
0001010101101010000010 0.000005 0.000002
1110000110011100000101 0.000003 0.000010
1110000100001111101010 0.000003 0.000002
1000001011010100110100 0.000003 0.000002
0001111111111010000110 0.000002 0.000004
1100000011010100111101 0.000002 0.000002
1000000100000100100110 0.000002 0.000004
1110000110010100101100 0.000003 0.000004
0001010001000011011001 0.000002 0.000002
0101011010100011111110 0.000002 0.000002
0111111011110001010101 0.000005 0.000006
1010001100111100000010 0.000005 0.000002
1111101110010000101101 0.000002 0.000004
1001011001000011110110 0.000014 0.000002
1110000100010100111111 0.000002 0.000011
0101111011101010010111 0.000002 0.000002
0101101010101011101010 0.000002 0.000002
1000000001000111110101 0.000003 0.000002
1111100100010101111000 0.000002 0.000004
1000000000001110010010 0.000002 0.000004
0000111011100011111010 0.000008 0.000002
0101110011110001111001 0.000003 0.000002
1011100100001110110010 0.000003 0.000002
1011000100011100100101 0.000005 0.000002
1111000100010100101100 0.000002 0.000002
0111111111111000000011 0.000002 0.000002
1001000001000111111111 0.000015 0.000006
0001111101101010011011 0.000002 0.000004
0111111111110001011001 0.000003 0.000002
1011100100001110101010 0.000002 0.000004
0100111011110100111100 0.000002 0.000002
0110001110111100001111 0.000005 0.000004
1110000010010100110100 0.000002 0.000002
1111000100010100111101 0.000002 0.000002
1010000100000101111101 0.000002 0.000006
1101000000000011111011 0.000002 0.000002
1011000000000011110011 0.000002 0.000004
0100111011111011010001 0.000002 0.000002
0000011101111100000000 0.000005 0.000004
1110100100001110101010 0.000002 0.000002
0001110011101011110011 0.000005 0.000002
1011000100010100000011 0.000002 0.000002
0100011011110101110101 0.000005 0.000010
0101111111111010011000 0.000002 0.000002
0110001110111100001011 0.000002 0.000002
1100000010000111110111 0.000003 0.000004
1110000100010100001111 0.000002 0.000004
1100111010000011111010 0.000003 0.000002
0100111111111010000000 0.000002 0.000002
0101100100111000001001 0.000002 0.000002
1000010001001111000010 0.000006 0.000002
0100101011010101111101 0.000003 0.000002
1001010101111000001000 0.000002 0.000004
0111111111110001001100 0.000002 0.000002
0001110001101011011011 0.000003 0.000002
0101111011100001111000 0.000002 0.000002
1100111011100011110110 0.000005 0.000002
1011000100111010000110 0.000002 0.000002
0101111010101010111011 0.000003 0.000002
0101110011101011110010 0.000002 0.000004
0001111011100011111101 0.000014 0.000002
0101111010101010111010 0.000003 0.000004
0001111011100011010110 0.000002 0.000004
1011000100001110110010 0.000003 0.000002
1011110001000011111011 0.000002 0.000002
1001110011100011111001 0.000005 0.000002
0111101010101011101010 0.000003 0.000002
1010010101010100001101 0.000003 0.000008
1110100100010100001100 0.000002 0.000002
0001110011101011011000 0.000008 0.000002
1110000100001110010010 0.000002 0.000013
0001111111110001001001 0.000003 0.000002
1010000001000111111111 0.000002 0.000002
1001110001000011111001 0.000014 0.000004
0111111011101011111110 0.000002 0.000002
0110000110111100001100 0.000002 0.000004
0100111011110001000001 0.000002 0.000002
0000011011110001010101 0.000003 0.000002
1110000100001111101011 0.000003 0.000002
1000000101010101110101 0.000002 0.000004
1101110000000011110010 0.000002 0.000002
0000110101010001010001 0.000003 0.000002
1110011011000111111110 0.000002 0.000002
0110001010110100111101 0.000002 0.000004
0111111111111010001010 0.000002 0.000004
1111100100111100001101 0.000005 0.000004
1011000000001110100110 0.000003 0.000002
1000100001000111111001 0.000002 0.000002
1110001110101110100110 0.000003 0.000002
0000011101111000000100 0.000003 0.000002
1101010011000011111010 0.000005 0.000004
1110011010000111111010 0.000002 0.000004
1000000000010100110001 0.000002 0.000002
1100001010000111110011 0.000009 0.000002
1000000000000111110000 0.000002 0.000002
1110001110001110100010 0.000006 0.000002
1000000000000100101010 0.000002 0.000004
1110100100010100101000 0.000003 0.000002
1000011001000011110110 0.000003 0.000002
0101110011101011011011 0.000003 0.000004
0001010101010000001100 0.000002 0.000002
0111001100111100001101 0.000009 0.000002
1001100101111100000000 0.000002 0.000006
1111110010101010101010 0.000002 0.000002
1001110001000011011000 0.000003 0.000002
1000000000000110100111 0.000003 0.000004
0001111011110000010101 0.000002 0.000004
1010000101111100001001 0.000002 0.000006
1100111011000111111010 0.000002 0.000004
0100111111111010001101 0.000002 0.000002
1111000100101010010010 0.000002 0.000004
1000000011000111110110 0.000003 0.000002
0001011011101011001110 0.000002 0.000002
1010000101111100001000 0.000002 0.000002
0101111011100011101100 0.000002 0.000006
0101101011110101111100 0.000002 0.000002
1111100100010100111101 0.000002 0.000004
1110110011000111110011 0.000002 0.000006
0000111111111100000001 0.000003 0.000002
0010101100111100000001 0.000002 0.000004
1110001110001110110010 0.000003 0.000002
1000000101010101101101 0.000003 0.000008
0101111011110001011111 0.000002 0.000004
1011110101101010001010 0.000003 0.000002
0111101110010000100101 0.000002 0.000002
0111001110111100001101 0.000003 0.000002
0011100100111100000100 0.000011 0.000002
0001110011101011110010 0.000002 0.000002
1000000100010100111101 0.000002 0.000002
0101111010101011001010 0.000014 0.000011
1110111011000111111111 0.000002 0.000006
0110111011101011111011 0.000002 0.000002
1000000000000110100010 0.000003 0.000002
1001010101010001011100 0.000002 0.000004
1101110011000011111100 0.000005 0.000002
1110111011100011111000 0.000002 0.000002
0101111011111010001010 0.000002 0.000002
1110011011000111111111 0.000002 0.000002
1010100100010100101100 0.000003 0.000002
1110101010000101111001 0.000002 0.000002
0001011101111000000101 0.000003 0.000002
1110100110010101110101 0.000002 0.000002
1110001110101110101010 0.000003 0.000002
1000011001000111110110 0.000005 0.000004
1110001110111100100100 0.000005 0.000002
1100011011100011110011 0.000002 0.000006
0110111110101011001110 0.000002 0.000002
0101111011101011000111 0.000002 0.000002
1110100110011100001101 0.000002 0.000002
0000011011110001011101 0.000003 0.000002
0111101110110100111101 0.000003 0.000002
0001110011101010000010 0.000002 0.000004
0001011111111000001100 0.000002 0.000006
0100110011100011110001 0.000002 0.000002
0001111011101010001110 0.000002 0.000002
0001111011101011000110 0.000005 0.000002
0110101010000111111111 0.000002 0.000006
0101111011101011110111 0.000002 0.000002
1000000001010101110001 0.000005 0.000002
1110100100101110101010 0.000002 0.000002
1010000101010101110101 0.000002 0.000002
1101111011000011110100 0.000005 0.000002
0001010101110000010101 0.000002 0.000002
1001011011100011111110 0.000002 0.000002
0100011011100011010111 0.000003 0.000009
1110101110010100110100 0.000005 0.000004
0000010101111000001101 0.000005 0.000004
1100001010010101111100 0.000003 0.000002
1000010101010100010100 0.000002 0.000002
1111001000000111110111 0.000005 0.000004
0100001010000111110111 0.000002 0.000002
1001000100011100001001 0.000002 0.000002
1110000100010100100111 0.000003 0.000002
0001111011111010001000 0.000005 0.000006
1101001010000111111110 0.000002 0.000002
1010000100001110010011 0.000003 0.000004
1110001100111100000001 0.000008 0.000002
0110101100111000001001 0.000002 0.000002
0001110001101011110011 0.000003 0.000008
1001010001000001011000 0.000002 0.000002
1010000100000100111110 0.000011 0.000002
0111100110111000000001 0.000003 0.000002
1101000010000111111010 0.000002 0.000002
0000111011000011110111 0.000002 0.000006
1011100100010100100101 0.000002 0.000002
0100011011101111010011 0.000002 0.000004
0101011010000011111011 0.000002 0.000008
1000001100111100000011 0.000002 0.000004
1110000100010100000101 0.000014 0.000004
1000000000000111101111 0.000005 0.000002
1011000101111100000101 0.000002 0.000004
1010010100101110000010 0.000002 0.000002
0001011001000111111011 0.000005 0.000006
1000010001000101110011 0.000002 0.000002
0111111010101011000010 0.000002 0.000002
0111101110111000001111 0.000002 0.000002
0001000101111000000101 0.000002 0.000002
1000000000001111010010 0.000002 0.000002
1110100100010100100000 0.000002 0.000002
1110101010001110111110 0.000002 0.000002
0111111011110001111000 0.000002 0.000002
0101111011110001101100 0.000002 0.000002
1110100100010100111100 0.000005 0.000002
1110101110110101100101 0.000003 0.000002
1000001100001110100010 0.000005 0.000002
0001010101111100001011 0.000002 0.000002
1110101110010101100100 0.000002 0.000004
0001110011100011011101 0.000002 0.000004
1110001110011110101110 0.000002 0.000002
1001001100111100001100 0.000002 0.000002
1111100110010001101100 0.000005 0.000002
1110101100111100000101 0.000005 0.000002
1111101010000111110110 0.000002 0.000002
1011001100001110101010 0.000002 0.000006
0111101110010100101101 0.000003 0.000002
0100111010000011111011 0.000005 0.000002
0001011001110001011101 0.000002 0.000002
1110001100011100001010 0.000002 0.000004
1001100000000011111000 0.000002 0.000002
1011100000000011111011 0.000002 0.000004
0001110001110001001001 0.000002 0.000002
0101111011100001110100 0.000002 0.000002
1000001000000110101110 0.000002 0.000002
0101111011111011001000 0.000006 0.000010
0110111111101011001010 0.000003 0.000002
1000000000000110111110 0.000005 0.000004
0101111011110001000001 0.000002 0.000002
0111101111111000001101 0.000003 0.000004
1010000100010101100000 0.000005 0.000002
0111000100111100000000 0.000002 0.000004
1110100000010101110101 0.000002 0.000002
0111111011111001011101 0.000002 0.000002
0001110001010001010001 0.000009 0.000002
1001100101111000000100 0.000002 0.000002
0001111011110011011001 0.000003 0.000002
0001110011101011010001 0.000003 0.000002
0001011001101010000111 0.000002 0.000002
0011110100101010001010 0.000008 0.000008
0110001110010101001111 0.000002 0.000002
0000010101111000000010 0.000002 0.000002
1110000110111100001001 0.000003 0.000004
0111111111111010010101 0.000003 0.000002
0111000100111100000100 0.000008 0.000002
1110101110011110100100 0.000002 0.000002
1111110011100011111110 0.000005 0.000002
0101101110111100001100 0.000011 0.000002
1110100010000111110010 0.000003 0.000002
1011000100001110000111 0.000005 0.000002
0000010001000011010011 0.000002 0.000002
1110100100010100111101 0.000005 0.000002
1110101110110100111101 0.000002 0.000002
0111111011000011110110 0.000008 0.000009
0100011011110101100101 0.000002 0.000004
0100101011010100110101 0.000002 0.000002
0011110101101010000011 0.000002 0.000002
1100111011100011110000 0.000002 0.000009
0101101010000011111111 0.000002 0.000002
1110001000010100110101 0.000002 0.000004
1101010011000011111011 0.000002 0.000002
1011000100010101110101 0.000002 0.000004
1110101110101110100010 0.000002 0.000006
1110000100001100101010 0.000002 0.000002
0111101111111100001100 0.000002 0.000002
1001010011100011111010 0.000002 0.000002
0111101110111010001110 0.000002 0.000002
1110000100011100100001 0.000003 0.000002
0110001110111110100111 0.000003 0.000002
1001000101010100100001 0.000002 0.000004
1110100010010101110101 0.000002 0.000004
0111110011100011110111 0.000002 0.000002
1110100100010100110001 0.000002 0.000002
0001010101010000010101 0.000002 0.000002
0110100110111100001100 0.000005 0.000002
1010000100000110101111 0.000002 0.000002
0001110111101010001010 0.000002 0.000002
0110001100011100000110 0.000002 0.000004
0111111011110001110100 0.000003 0.000002
0110111011101011001011 0.000002 0.000007
0111101111111000000101 0.000003 0.000002
0101101110111100001101 0.000003 0.000002
0110000110111100000001 0.000002 0.000004
1010001100111100001111 0.000003 0.000006
0111101100111000001101 0.000009 0.000002
0111001010000011111111 0.000002 0.000002
0001111111110001001100 0.000003 0.000002
1110000100111100100100 0.000002 0.000002
0010101100111100000101 0.000003 0.000004
0101111011110011010100 0.000002 0.000004
1100111010100011110010 0.000003 0.000002
0001011011100011011011 0.000002 0.000002
0100111011110000011101 0.000002 0.000002
1001000100001110101010 0.000002 0.000002
0001011011000111111110 0.000002 0.000002
1110000100111100101100 0.000002 0.000002
1110100010000111111010 0.000002 0.000002
0001111001101011001010 0.000002 0.000004
1010000101010101100100 0.000008 0.000002
1000010001010101010101 0.000002 0.000002
0111011011000011111111 0.000003 0.000004
1101011011100011111110 0.000003 0.000002
1011010000000111110011 0.000002 0.000002
0111111111111010011101 0.000002 0.000002
0001110011101011001000 0.000003 0.000004
0001110001100011010011 0.000002 0.000002
0001010011100011111110 0.000002 0.000002
1110100110010100111100 0.000002 0.000002
1011000100111000000010 0.000002 0.000006
0010010101111100001000 0.000002 0.000004
1111111010100011111011 0.000002 0.000002
0001111111101010001111 0.000002 0.000002
0101011011101011011010 0.000006 0.000002
1000000100010100100111 0.000003 0.000004
1000110001000011111001 0.000002 0.000002
1000000001000101111100 0.000003 0.000004
1011100100010100101100 0.000006 0.000002
0011010101111000000100 0.000002 0.000002
0110011011000111111111 0.000003 0.000004
0001010001001011000011 0.000002 0.000002
0110111110101011001011 0.000003 0.000002
1001111011000011110110 0.000005 0.000002
1001000001010101110100 0.000002 0.000004
1011000100001111000010 0.000002 0.000002
1110101010000011110010 0.000002 0.000002
1001000001010100110100 0.000002 0.000004
1010000100010101110100 0.000003 0.000004
1011110001000011110011 0.000002 0.000002
0101110101111000001100 0.000003 0.000002
0001110101110000011001 0.000003 0.000002
1010000100010101000011 0.000002 0.000002
0101111111110001000101 0.000002 0.000004
0110101110110100110001 0.000002 0.000002
0001110101110001011101 0.000003 0.000002
1001010001110001011000 0.000002 0.000002
1011110100101011001010 0.000002 0.000004
1111100010000011111110 0.000005 0.000004
1111001110001110101110 0.000002 0.000002
1110001110010100111101 0.000009 0.000002
0100111011111010001000 0.000002 0.000002
1001000101111100001100 0.000002 0.000002
0101101010110001111100 0.000003 0.000004
1010000101010100110100 0.000008 0.000004
0001110101101010001110 0.000002 0.000002
1000000101011100100000 0.000002 0.000002
0001111001101011111000 0.000002 0.000002
0111111110101011000010 0.000002 0.000006
0000011011000111111110 0.000003 0.000002
1111000000000011111010 0.000005 0.000002
1001000100010100100001 0.000002 0.000004
1001010001110001001100 0.000002 0.000002
0001000001010101111101 0.000002 0.000002
0111111111111010011100 0.000002 0.000002
0100011111111100000100 0.000002 0.000002
1000010001101111001010 0.000002 0.000002
1001110001100011111000 0.000002 0.000002
1011000000000011110111 0.000003 0.000008
0101111111111000011101 0.000002 0.000002
1110100110010100101000 0.000002 0.000002
0100111011111010001100 0.000003 0.000002
1010000100011100100011 0.000003 0.000002
1110111011000011110000 0.000002 0.000002
1111000100001110100110 0.000002 0.000002
1110001100011100000000 0.000003 0.000002
0001011011101010010011 0.000002 0.000002
1110101110010100011101 0.000002 0.000002
1001100001010000110101 0.000002 0.000002
0101111111110001010101 0.000005 0.000002
0111111111111000000110 0.000003 0.000006
1110100110011100101100 0.000002 0.000002
0000111011101011011011 0.000002 0.000002
0001110011000011110110 0.000002 0.000002
0110000111111100000100 0.000003 0.000002
0101110011110001010100 0.000002 0.000002
1110100100001110111010 0.000003 0.000008
1110100100010101101101 0.000003 0.000002
0111001110111000000110 0.000002 0.000004
0111111010101011110110 0.000003 0.000002
1001010001101010001010 0.000002 0.000002
1110101110111100100111 0.000002 0.000004
1110100110111100100011 0.000002 0.000002
1010000100010100100010 0.000003 0.000006
1010010101001110000110 0.000002 0.000002
0000001111111100001100 0.000002 0.000002
0001111011101011110000 0.000003 0.000002
1000000100010100110100 0.000005 0.000002
1110101010000111111100 0.000002 0.000002
1010000100011100101110 0.000002 0.000002
0110111111101011011010 0.000002 0.000002
0011110100101010000011 0.000002 0.000002
1001000001000101111100 0.000003 0.000002
0110101110101110101011 0.000002 0.000002
1011100000000011110011 0.000002 0.000002
0001001000000011110011 0.000002 0.000002
1110111110101010001110 0.000003 0.000004
1010000100011100101101 0.000005 0.000002
0111111111111001011000 0.000002 0.000002
0110000100111100001111 0.000002 0.000002
0101110011010001110101 0.000002 0.000002
1101110011000011111101 0.000002 0.000006
0110111011101011010110 0.000003 0.000004
1010100100000101111001 0.000003 0.000002
0000111011100011111001 0.000002 0.000002
1010000100001110111110 0.000002 0.000004
1110110011100011111001 0.000002 0.000002
1011000100010100110100 0.000005 0.000002
0111111111111001010001 0.000002 0.000002
0101111011111000000100 0.000002 0.000002
0000000100111100001001 0.000005 0.000002
0100111011110101111101 0.000002 0.000006
1001001001000011110111 0.000002 0.000002
0001011011101010001110 0.000002 0.000004
0111111111110000111100 0.000002 0.000002
1101111010100011111011 0.000002 0.000004
1000011000000111111011 0.000002 0.000004
0100111011101011110010 0.000011 0.000002
1011110100001011000011 0.000002 0.000004
1111101110010001101100 0.000002 0.000002
1000111001100011111000 0.000002 0.000004
1011100100010100101000 0.000002 0.000004
0001110101010000011001 0.000002 0.000002
1000000100001100100110 0.000002 0.000002
1101001010000011111111 0.000002 0.000002
0010001100111100001001 0.000002 0.000006
0001010000001011010011 0.000002 0.000008
0101101011000011111111 0.000002 0.000002
0010010101111100001110 0.000002 0.000002
0111111111110000101101 0.000008 0.000002
0110011110111100000110 0.000002 0.000002
0001110001000001110001 0.000002 0.000002
0101111111110001011001 0.000002 0.000002
0101111011010001111100 0.000002 0.000002
1000011001001011010010 0.000002 0.000002
0011110101111000001000 0.000008 0.000002
1001000100001110001011 0.000002 0.000002
1110001100011100100110 0.000003 0.000002
1110110110101011001010 0.000002 0.000002
0111101110111100100101 0.000002 0.000002
0101111011100001110001 0.000003 0.000002
0000111011100011110111 0.000002 0.000002
1110100110111000001100 0.000008 0.000002
1000000100001110000111 0.000002 0.000002
0001100101111000001100 0.000002 0.000002
0010100100011100001001 0.000003 0.000002
0111110110101010010011 0.000002 0.000002
1000001100011100000100 0.000002 0.000002
1110000100010101101001 0.000002 0.000002
0011100100011100000100 0.000002 0.000002
0001011011000111110111 0.000002 0.000002
1110001010101111100110 0.000002 0.000002
1110001100010100111100 0.000002 0.000002
0001011011100011010111 0.000002 0.000004
1000111001000011111010 0.000002 0.000002
1110110011000011110010 0.000003 0.000002
0101111000000011111011 0.000002 0.000002
1111110011000011110001 0.000002 0.000006
0010100100111100001101 0.000002 0.000002
0110111110111010001011 0.000002 0.000002
1001111011000011111011 0.000006 0.000002
0001011011101011001011 0.000003 0.000002
0001010001100011111011 0.000002 0.000002
0001010101101010001110 0.000002 0.000002
0101111011101010010110 0.000003 0.000002
0110111011100011110011 0.000003 0.000002
1110100110011100100001 0.000002 0.000002
0001110101110001000101 0.000002 0.000002
1111000010000111111110 0.000002 0.000002
0001110011100011110000 0.000002 0.000004
1010000100001100101011 0.000005 0.000002
1000010001010101010100 0.000002 0.000004
0110101110010101101101 0.000003 0.000004
1000010101011100000100 0.000002 0.000002
0110111011000011110011 0.000003 0.000002
0111111011101011001110 0.000003 0.000004
0110111011100011011011 0.000003 0.000002
0101111111110000010101 0.000003 0.000002
0011011011000011111111 0.000002 0.000002
1001000100010100000101 0.000005 0.000002
0111001100111100001000 0.000003 0.000002
1001000100001100001110 0.000002 0.000002
1110001100010101100111 0.000002 0.000002
0001110011110001111101 0.000002 0.000002
1110001100011100100100 0.000006 0.000002
1110000100011100101100 0.000008 0.000002
0001001100111100000111 0.000002 0.000002
1110001110111100100110 0.000002 0.000002
0000010101010100010101 0.000002 0.000002
0001111011110001110101 0.000003 0.000002
0111111011110001110001 0.000002 0.000004
1011000100010101111101 0.000002 0.000002
0111100110010101101101 0.000002 0.000002
0111111111101010011111 0.000002 0.000002
0111111010101011011110 0.000003 0.000004
1111000100010100100101 0.000003 0.000004
1001110011100011010011 0.000002 0.000002
0110111110101010011011 0.000002 0.000002
0001011011000011010110 0.000002 0.000002
0101101010110000110101 0.000002 0.000002
1100110011100011111000 0.000002 0.000002
0110111111101011011110 0.000002 0.000002
0001111010000011110011 0.000002 0.000009
1110110011000011111110 0.000002 0.000002
1001000100010101100100 0.000002 0.000002
1110100110001110101110 0.000002 0.000002
1001010001010001010000 0.000002 0.000002
1000001010000111111010 0.000002 0.000004
1000000000000110111111 0.000002 0.000004
0101111010100011011011 0.000002 0.000002
0001110101010001010101 0.000002 0.000002
1010010101011100001101 0.000002 0.000004
0110111010101011010011 0.000006 0.000002
1111101010000011110011 0.000003 0.000006
0001111011000011011110 0.000002 0.000002
